user_id,signup_date,device_type,region,is_active
2198,6/18/2024,tablet,Asia,1
2199,12/5/2023,tablet,South America,1
2200,2/27/2024,mobile,North America,0
2201,10/8/2023,tablet,Europe,0
2202,6/22/2023,tablet,Asia,0
2203,5/21/2023,tablet,North America,0
2204,8/21/2024,tablet,North America,0
2205,4/15/2024,mobile,South America,1
2206,2/21/2023,tablet,South America,1
2207,2/11/2023,tablet,North America,1
2208,2/17/2023,desktop,Europe,1
2209,10/31/2023,desktop,North America,1
2210,7/12/2024,mobile,North America,1
2211,2/17/2024,tablet,Europe,0
2212,3/11/2024,tablet,South America,1
2213,8/5/2024,desktop,North America,1
2214,10/23/2023,tablet,North America,1
2215,10/7/2023,mobile,North America,0
2216,7/3/2023,mobile,Europe,0
2217,7/15/2023,tablet,South America,0
2218,7/23/2023,desktop,Europe,1
2219,6/8/2023,mobile,North America,1
2220,7/12/2024,desktop,North America,0
2221,5/14/2023,mobile,South America,0
2222,8/29/2023,tablet,South America,1
2223,5/25/2024,mobile,Asia,0
2224,2/6/2023,mobile,North America,1
2225,12/7/2023,mobile,Europe,1
2226,4/5/2023,mobile,Asia,1
2227,12/18/2023,mobile,Asia,1
2228,7/16/2023,tablet,Europe,0
2229,7/12/2023,tablet,Europe,1
2230,1/10/2023,desktop,South America,0
2231,5/3/2023,mobile,Europe,0
2232,12/31/2023,desktop,Europe,0
2233,3/18/2024,desktop,Asia,0
2234,9/1/2023,tablet,North America,1
2235,2/12/2024,desktop,Asia,0
2236,7/14/2023,mobile,South America,0
2237,3/12/2023,mobile,South America,1
2238,3/7/2023,tablet,Asia,1
2239,12/10/2023,tablet,North America,1
2240,4/3/2023,desktop,North America,0
2241,3/22/2023,mobile,North America,1
2242,2/26/2024,tablet,Europe,1
2243,2/12/2023,tablet,North America,0
2244,10/12/2023,mobile,South America,1
2245,4/6/2024,desktop,South America,1
2246,8/16/2023,tablet,Asia,0
2247,1/31/2024,mobile,Asia,0
2248,9/1/2023,tablet,North America,0
2249,12/29/2023,desktop,Asia,1
2250,8/11/2023,mobile,North America,1
2251,8/4/2023,desktop,Asia,1
2252,8/12/2023,desktop,Europe,1
2253,9/24/2023,mobile,Asia,0
2254,3/29/2023,tablet,South America,0
2255,4/16/2024,tablet,Europe,0
2256,4/16/2024,mobile,Asia,0
2257,6/7/2024,tablet,South America,0
2258,8/19/2024,mobile,Asia,0
2259,4/13/2023,desktop,Europe,1
2260,1/3/2024,desktop,Asia,0
2261,5/22/2023,desktop,Europe,1
2262,12/9/2023,mobile,South America,1
2263,1/29/2024,desktop,Asia,0
2264,5/3/2024,mobile,North America,0
2265,8/19/2024,tablet,Europe,1
2266,2/10/2023,mobile,South America,1
2267,5/29/2024,desktop,South America,1
2268,5/17/2023,tablet,Europe,1
2269,6/28/2024,mobile,Europe,1
2270,8/19/2023,tablet,South America,1
2271,5/8/2024,desktop,South America,1
2272,9/14/2023,mobile,Europe,1
2273,3/6/2024,mobile,Asia,1
2274,11/20/2023,desktop,Asia,0
2275,4/22/2024,tablet,North America,0
2276,6/2/2023,desktop,Asia,0
2277,2/25/2024,desktop,North America,0
2278,2/3/2024,mobile,North America,0
2279,2/14/2023,tablet,South America,0
2280,10/6/2023,tablet,South America,1
2281,6/6/2024,mobile,Europe,1
2282,10/26/2023,desktop,Asia,0
2283,12/19/2023,mobile,South America,1
2284,4/3/2024,desktop,Europe,1
2285,7/27/2024,desktop,Europe,0
2286,5/10/2023,tablet,South America,1
2287,2/13/2024,tablet,Asia,0
2288,5/5/2024,desktop,Asia,1
2289,2/5/2023,tablet,North America,0
2290,7/14/2023,mobile,Asia,0
2291,7/1/2024,tablet,North America,0
2292,9/26/2023,mobile,North America,0
2293,12/15/2023,desktop,Europe,1
2294,4/30/2024,mobile,Europe,0
2295,6/14/2023,mobile,Asia,0
2296,11/12/2023,desktop,Europe,0
2297,5/18/2023,tablet,South America,0
2298,3/27/2023,tablet,Europe,0
2299,7/16/2024,mobile,South America,0
2300,3/6/2023,tablet,North America,1
2301,2/22/2024,tablet,Asia,0
2302,8/11/2023,mobile,Europe,0
2303,5/19/2023,mobile,South America,0
2304,12/29/2023,mobile,Asia,0
2305,8/13/2023,mobile,Europe,0
2306,5/18/2023,tablet,North America,1
2307,4/2/2024,mobile,North America,0
2308,6/21/2024,mobile,Europe,0
2309,5/9/2023,mobile,South America,1
2310,10/3/2023,tablet,South America,1
2311,6/28/2024,tablet,North America,0
2312,9/30/2023,tablet,Europe,0
2313,4/1/2023,tablet,Asia,1
2314,10/24/2023,tablet,South America,1
2315,3/27/2023,mobile,South America,1
2316,4/25/2023,desktop,Europe,1
2317,1/8/2024,desktop,Asia,0
2318,5/1/2023,desktop,North America,1
2319,3/29/2023,mobile,Europe,1
2320,7/26/2023,mobile,South America,0
2321,2/28/2024,tablet,South America,1
2322,2/21/2023,mobile,North America,1
2323,11/18/2023,desktop,Asia,1
2324,3/26/2024,desktop,Europe,1
2325,3/17/2023,mobile,South America,1
2326,2/28/2023,mobile,Asia,1
2327,3/30/2024,mobile,Europe,1
2328,3/29/2023,mobile,Asia,0
2329,7/23/2024,desktop,South America,1
2330,3/20/2024,mobile,North America,1
2331,5/13/2024,mobile,Europe,0
2332,2/21/2023,desktop,Asia,0
2333,3/28/2023,tablet,North America,0
2334,8/4/2024,desktop,South America,0
2335,7/30/2023,desktop,Asia,1
2336,1/15/2023,tablet,South America,0
2337,1/12/2024,desktop,Asia,0
2338,7/31/2023,mobile,Europe,0
2339,5/14/2023,mobile,Asia,0
2340,4/29/2023,tablet,Asia,1
2341,4/16/2024,tablet,Europe,1
2342,5/13/2023,tablet,South America,0
2343,3/9/2023,desktop,Europe,0
2344,7/12/2024,tablet,Europe,0
2345,4/22/2024,tablet,Asia,0
2346,1/27/2023,tablet,North America,0
2347,6/15/2023,mobile,Asia,1
2348,9/27/2023,mobile,North America,0
2349,3/8/2024,mobile,South America,1
2350,5/12/2023,mobile,Europe,0
2351,3/6/2024,mobile,South America,1
2352,6/10/2024,desktop,South America,0
2353,2/11/2024,mobile,Europe,0
2354,5/26/2023,desktop,South America,0
2355,9/2/2023,tablet,North America,1
2356,1/10/2023,desktop,Asia,0
2357,4/2/2023,tablet,North America,0
2358,10/16/2023,desktop,Europe,0
2359,2/27/2024,mobile,Asia,0
2360,8/2/2023,mobile,South America,0
2361,3/20/2024,tablet,Asia,1
2362,12/10/2023,tablet,South America,0
2363,7/5/2024,mobile,South America,0
2364,2/15/2023,tablet,South America,1
2365,4/30/2024,tablet,Asia,0
2366,11/1/2023,desktop,South America,1
2367,2/13/2023,tablet,North America,0
2368,2/11/2023,desktop,Asia,0
2369,7/25/2023,desktop,Asia,0
2370,1/27/2023,mobile,South America,1
2371,7/7/2023,mobile,North America,1
2372,4/2/2023,desktop,South America,0
2373,10/15/2023,desktop,North America,1
2374,10/12/2023,tablet,Asia,1
2375,1/10/2024,desktop,Europe,1
2376,5/16/2024,mobile,Asia,0
2377,10/13/2023,mobile,Europe,1
2378,1/4/2024,mobile,Asia,0
2379,10/3/2023,mobile,North America,0
2380,2/22/2024,tablet,North America,0
2381,2/14/2024,tablet,South America,1
2382,8/17/2024,tablet,South America,1
2383,9/7/2023,mobile,North America,1
2384,3/3/2023,mobile,Europe,1
2385,9/19/2023,tablet,Asia,0
2386,6/9/2023,desktop,North America,1
2387,8/16/2023,tablet,Europe,0
2388,6/4/2024,desktop,Asia,0
2389,12/26/2023,desktop,North America,1
2390,3/20/2024,desktop,Europe,1
2391,3/28/2023,mobile,North America,1
2392,3/2/2023,mobile,Europe,0
2393,3/4/2024,desktop,Europe,1
2394,9/19/2023,tablet,Europe,1
2395,2/2/2023,tablet,North America,0
2396,12/18/2023,mobile,Europe,1
2397,7/16/2023,tablet,Asia,1
2398,7/23/2024,mobile,Europe,0
2399,8/4/2023,desktop,North America,1
2400,4/2/2023,mobile,North America,1
2401,5/9/2024,tablet,Europe,1
2402,5/8/2024,tablet,North America,0
2403,6/8/2023,desktop,Europe,1
2404,1/18/2023,tablet,Asia,0
2405,4/10/2023,desktop,South America,0
2406,2/8/2024,mobile,Asia,0
2407,3/24/2024,desktop,North America,1
2408,5/23/2024,mobile,Europe,1
2409,6/20/2023,tablet,Europe,1
2410,7/9/2023,tablet,Europe,0
2411,1/14/2023,desktop,South America,0
2412,5/17/2024,desktop,South America,0
2413,9/28/2023,tablet,South America,0
2414,3/10/2023,desktop,South America,0
2415,3/14/2024,mobile,North America,1
2416,3/22/2023,tablet,South America,1
2417,8/6/2024,mobile,South America,1
2418,7/8/2023,tablet,South America,1
2419,1/19/2023,desktop,Asia,1
2420,11/10/2023,desktop,Asia,0
2421,9/8/2023,tablet,Europe,1
2422,1/28/2023,tablet,North America,0
2423,9/1/2023,mobile,Europe,0
2424,9/16/2023,mobile,North America,0
2425,10/15/2023,mobile,North America,0
2426,12/27/2023,tablet,Europe,0
2427,9/21/2023,mobile,North America,0
2428,10/24/2023,tablet,Europe,1
2429,2/19/2023,mobile,Asia,1
2430,5/22/2024,mobile,North America,1
2431,6/25/2024,tablet,South America,1
2432,7/26/2024,mobile,Asia,0
2433,7/25/2024,tablet,Europe,0
2434,2/17/2024,desktop,South America,0
2435,6/2/2023,tablet,North America,0
2436,4/17/2023,mobile,Asia,0
2437,12/19/2023,mobile,Europe,1
2438,1/25/2023,mobile,South America,1
2439,10/2/2023,desktop,North America,0
2440,5/2/2023,desktop,Asia,1
2441,1/3/2024,desktop,Europe,0
2442,1/28/2024,mobile,South America,1
2443,1/25/2024,tablet,Europe,0
2444,1/6/2023,tablet,South America,1
2445,3/14/2024,mobile,South America,1
2446,4/6/2023,mobile,South America,0
2447,4/8/2023,desktop,North America,1
2448,8/17/2024,desktop,Europe,0
2449,5/2/2023,desktop,North America,0
2450,8/22/2024,mobile,North America,1
2451,1/2/2023,mobile,North America,1
2452,7/25/2023,tablet,South America,1
2453,5/15/2024,tablet,North America,1
2454,12/7/2023,desktop,Europe,1
2455,8/11/2024,tablet,Europe,0
2456,8/21/2024,mobile,Asia,1
2457,8/30/2023,tablet,South America,0
2458,4/29/2024,desktop,South America,0
2459,4/6/2023,mobile,Asia,0
2460,11/3/2023,mobile,South America,1
2461,6/29/2023,desktop,North America,1
2462,5/16/2024,mobile,Europe,1
2463,8/22/2023,mobile,Europe,0
2464,2/20/2024,mobile,Europe,1
2465,3/16/2023,desktop,Asia,1
2466,2/5/2024,tablet,Europe,1
2467,2/24/2024,desktop,South America,1
2468,1/20/2024,mobile,North America,1
2469,11/13/2023,desktop,Asia,0
2470,5/4/2024,tablet,Europe,1
2471,1/15/2023,tablet,Asia,1
2472,6/13/2023,tablet,Europe,1
2473,10/31/2023,desktop,Asia,0
2474,11/11/2023,mobile,Europe,0
2475,8/30/2023,tablet,South America,0
2476,3/2/2024,mobile,North America,0
2477,7/14/2023,tablet,Asia,1
2478,9/19/2023,mobile,North America,1
2479,10/19/2023,tablet,South America,0
2480,3/12/2024,desktop,South America,1
2481,6/4/2023,desktop,Asia,0
2482,2/21/2023,desktop,North America,0
2483,7/12/2024,tablet,South America,0
2484,11/17/2023,mobile,South America,1
2485,1/24/2023,tablet,North America,1
2486,7/15/2024,mobile,South America,1
2487,8/5/2024,mobile,Europe,1
2488,1/29/2023,desktop,Europe,0
2489,2/18/2024,tablet,North America,0
2490,5/11/2023,tablet,Asia,1
2491,12/4/2023,tablet,Asia,0
2492,4/4/2023,desktop,South America,0
2493,12/30/2023,tablet,South America,1
2494,6/4/2024,mobile,Europe,1
2495,6/30/2024,desktop,South America,1
2496,4/13/2024,mobile,Europe,0
2497,6/18/2024,desktop,South America,0
2498,8/10/2024,tablet,North America,0
2499,8/21/2024,tablet,North America,0
2500,3/27/2023,mobile,North America,0
2501,2/22/2024,mobile,North America,1
2502,1/26/2024,desktop,North America,0
2503,2/6/2023,tablet,Europe,1
2504,5/9/2024,tablet,Asia,0
2505,8/11/2024,tablet,South America,1
2506,12/7/2023,tablet,North America,1
2507,8/13/2024,mobile,Asia,1
2508,2/13/2023,mobile,North America,1
2509,7/10/2023,tablet,South America,1
2510,2/10/2023,mobile,Europe,1
2511,4/24/2023,tablet,North America,1
2512,8/12/2024,mobile,South America,0
2513,2/9/2023,mobile,South America,0
2514,10/6/2023,mobile,Europe,0
2515,2/4/2024,desktop,Asia,0
2516,7/14/2023,tablet,Asia,1
2517,5/5/2024,tablet,Asia,1
2518,4/7/2023,desktop,South America,1
2519,6/9/2024,mobile,North America,0
2520,3/31/2024,desktop,South America,1
2521,4/27/2023,mobile,Asia,0
2522,5/9/2023,desktop,Asia,0
2523,2/15/2024,tablet,South America,1
2524,3/25/2023,desktop,North America,1
2525,4/25/2024,mobile,South America,1
2526,2/13/2023,tablet,Europe,1
2527,11/25/2023,mobile,South America,1
2528,3/7/2023,desktop,North America,1
2529,2/4/2024,desktop,North America,1
2530,1/10/2023,mobile,Europe,1
2531,7/23/2024,tablet,North America,0
2532,10/20/2023,desktop,North America,0
2533,7/10/2024,mobile,Asia,1
2534,1/12/2023,tablet,South America,0
2535,12/26/2023,mobile,Asia,1
2536,1/21/2024,tablet,Europe,1
2537,7/12/2024,desktop,North America,1
2538,7/29/2024,mobile,Europe,1
2539,11/28/2023,mobile,North America,1
2540,6/24/2024,tablet,Europe,0
2541,4/6/2024,desktop,Asia,0
2542,8/17/2024,tablet,Europe,0
2543,1/19/2023,tablet,Europe,1
2544,4/10/2024,tablet,Asia,1
2545,11/16/2023,desktop,Asia,0
2546,7/22/2023,tablet,South America,0
2547,2/6/2023,mobile,Europe,1
2548,3/28/2024,desktop,Europe,1
2549,4/16/2023,mobile,South America,0
2550,8/20/2024,desktop,South America,0
2551,10/17/2023,tablet,Asia,0
2552,4/6/2024,desktop,South America,1
2553,11/8/2023,tablet,North America,0
2554,9/10/2023,tablet,Asia,1
2555,10/24/2023,tablet,South America,1
2556,8/30/2023,mobile,Asia,1
2557,5/12/2023,mobile,Asia,1
2558,7/13/2024,mobile,Europe,0
2559,3/13/2024,tablet,Asia,1
2560,2/10/2024,desktop,South America,0
2561,9/22/2023,desktop,North America,0
2562,7/12/2024,mobile,Asia,0
2563,1/27/2024,mobile,South America,0
2564,1/19/2023,desktop,North America,1
2565,7/28/2023,tablet,Asia,0
2566,8/20/2023,desktop,South America,1
2567,4/4/2024,desktop,South America,1
2568,7/27/2023,tablet,South America,1
2569,9/20/2023,tablet,South America,1
2570,3/22/2023,mobile,North America,0
2571,10/8/2023,tablet,South America,0
2572,4/6/2023,tablet,Asia,0
2573,7/16/2023,tablet,Asia,0
2574,4/20/2024,tablet,Europe,0
2575,3/21/2023,tablet,North America,0
2576,5/2/2024,desktop,Europe,1
2577,4/22/2024,desktop,South America,0
2578,12/28/2023,mobile,North America,1
2579,1/30/2023,mobile,Asia,1
2580,5/12/2023,mobile,South America,0
2581,10/17/2023,mobile,Asia,0
2582,4/8/2023,mobile,North America,0
2583,6/14/2024,mobile,South America,1
2584,8/2/2024,tablet,Asia,0
2585,12/5/2023,tablet,Asia,1
2586,5/14/2024,desktop,Europe,1
2587,2/10/2024,desktop,South America,0
2588,6/17/2023,tablet,North America,1
2589,4/8/2024,mobile,Asia,0
2590,12/4/2023,desktop,North America,0
2591,5/19/2023,desktop,South America,0
2592,6/29/2024,mobile,South America,1
2593,7/31/2023,tablet,South America,1
2594,4/13/2024,tablet,Europe,1
2595,6/22/2023,tablet,South America,1
2596,2/24/2023,tablet,Asia,0
2597,4/11/2024,desktop,Asia,1
2598,4/20/2023,mobile,Europe,0
2599,7/24/2024,mobile,Europe,0
2600,9/17/2023,desktop,North America,0
2601,2/16/2024,tablet,Asia,0
2602,3/14/2024,mobile,North America,1
2603,4/23/2024,tablet,North America,1
2604,10/29/2023,tablet,Asia,0
2605,2/24/2024,mobile,Europe,0
2606,12/5/2023,desktop,Asia,1
2607,8/19/2024,tablet,North America,1
2608,2/2/2023,tablet,North America,0
2609,3/31/2023,tablet,Europe,0
2610,6/16/2023,mobile,South America,1
2611,3/12/2023,tablet,Europe,0
2612,6/13/2023,mobile,North America,0
2613,4/18/2024,mobile,North America,0
2614,6/4/2024,mobile,North America,1
2615,10/7/2023,mobile,North America,0
2616,3/18/2023,desktop,Asia,1
2617,1/29/2024,tablet,Europe,0
2618,1/29/2023,tablet,South America,0
2619,4/13/2023,tablet,North America,0
2620,7/8/2023,mobile,Asia,1
2621,2/4/2023,tablet,Asia,0
2622,5/13/2023,tablet,Asia,1
2623,7/16/2024,mobile,North America,1
2624,10/11/2023,desktop,South America,1
2625,5/5/2024,mobile,Asia,1
2626,3/29/2024,mobile,North America,0
2627,3/3/2024,tablet,South America,0
2628,10/7/2023,mobile,Europe,1
2629,11/7/2023,desktop,South America,1
2630,11/19/2023,desktop,North America,0
2631,3/19/2023,desktop,Europe,0
2632,8/4/2023,tablet,Europe,1
2633,10/29/2023,tablet,South America,0
2634,4/24/2024,mobile,Asia,0
2635,12/1/2023,tablet,South America,0
2636,10/2/2023,mobile,Europe,1
2637,12/17/2023,tablet,Asia,1
2638,7/23/2024,mobile,Asia,0
2639,2/19/2023,mobile,Asia,0
2640,1/25/2024,tablet,South America,1
2641,2/6/2024,tablet,Europe,0
2642,2/13/2024,tablet,Europe,1
2643,4/12/2023,tablet,Asia,1
2644,4/16/2023,tablet,Asia,0
2645,8/10/2024,tablet,Europe,0
2646,5/28/2024,tablet,Asia,0
2647,1/29/2023,desktop,North America,0
2648,8/17/2024,desktop,Asia,1
2649,8/24/2023,tablet,Europe,0
2650,6/1/2023,tablet,North America,0
2651,9/9/2023,mobile,Asia,1
2652,2/12/2024,tablet,North America,0
2653,2/11/2024,mobile,Asia,1
2654,5/19/2024,mobile,Europe,0
2655,4/19/2023,tablet,North America,0
2656,4/27/2023,mobile,North America,1
2657,7/9/2023,tablet,Europe,1
2658,9/26/2023,desktop,North America,1
2659,4/9/2023,mobile,Asia,0
2660,4/10/2023,mobile,Asia,0
2661,6/4/2023,desktop,North America,0
2662,1/5/2023,tablet,North America,0
2663,2/14/2024,desktop,South America,1
2664,8/7/2024,mobile,South America,1
2665,7/23/2024,mobile,South America,1
2666,11/5/2023,desktop,South America,0
2667,8/22/2024,desktop,North America,0
2668,3/13/2024,desktop,South America,1
2669,5/14/2024,desktop,North America,0
2670,1/2/2024,tablet,North America,1
2671,3/16/2023,tablet,Asia,0
2672,3/5/2023,tablet,Europe,1
2673,12/3/2023,tablet,Europe,0
2674,8/29/2023,mobile,North America,0
2675,9/9/2023,desktop,North America,1
2676,4/27/2023,tablet,South America,0
2677,8/14/2023,tablet,North America,1
2678,12/26/2023,desktop,Europe,1
2679,7/6/2023,desktop,Europe,0
2680,2/4/2023,tablet,Asia,0
2681,4/7/2024,desktop,South America,1
2682,6/7/2024,mobile,South America,0
2683,2/7/2023,tablet,Europe,1
2684,2/5/2024,mobile,North America,1
2685,2/20/2024,desktop,South America,0
2686,1/13/2023,tablet,Europe,1
2687,8/11/2024,desktop,Asia,1
2688,2/4/2024,tablet,North America,0
2689,4/18/2023,mobile,North America,0
2690,4/25/2024,desktop,South America,0
2691,7/1/2024,mobile,South America,1
2692,7/12/2023,tablet,Asia,0
2693,2/1/2023,mobile,Europe,1
2694,4/20/2023,mobile,North America,1
2695,3/24/2023,mobile,Asia,0
2696,1/24/2023,tablet,North America,0
2697,12/1/2023,desktop,South America,1
2698,5/30/2024,mobile,Asia,1
2699,4/17/2024,tablet,Europe,0
2700,1/10/2023,mobile,Europe,0
2701,6/23/2024,desktop,Asia,1
2702,4/17/2023,tablet,Asia,0
2703,5/27/2024,tablet,Asia,1
2704,10/19/2023,desktop,Europe,0
2705,8/19/2024,desktop,Asia,1
2706,3/14/2023,desktop,Europe,1
2707,4/5/2023,tablet,Asia,1
2708,12/12/2023,tablet,South America,1
2709,1/9/2024,mobile,Europe,0
2710,10/21/2023,tablet,North America,1
2711,6/27/2024,mobile,Asia,1
2712,3/8/2023,tablet,Asia,0
2713,3/9/2023,mobile,South America,0
2714,9/30/2023,desktop,North America,1
2715,1/25/2023,mobile,North America,1
2716,5/8/2023,tablet,Europe,0
2717,1/19/2024,desktop,North America,0
2718,4/16/2023,mobile,South America,1
2719,1/9/2023,mobile,South America,0
2720,8/2/2024,desktop,South America,1
2721,4/30/2024,tablet,South America,0
2722,12/11/2023,mobile,Europe,1
2723,10/26/2023,mobile,Europe,1
2724,6/28/2023,mobile,North America,1
2725,8/22/2023,tablet,Asia,0
2726,5/6/2023,desktop,North America,1
2727,12/30/2023,tablet,South America,1
2728,5/20/2023,desktop,South America,1
2729,12/5/2023,desktop,North America,0
2730,2/16/2024,desktop,North America,1
2731,6/29/2024,mobile,Europe,1
2732,2/20/2023,mobile,Asia,0
2733,7/28/2024,tablet,Asia,1
2734,4/2/2024,mobile,Asia,0
2735,4/21/2024,desktop,Europe,0
2736,6/26/2023,mobile,South America,1
2737,6/9/2024,desktop,South America,1
2738,10/5/2023,tablet,Europe,1
2739,3/15/2024,desktop,North America,1
2740,2/28/2023,mobile,South America,0
2741,8/16/2024,mobile,Europe,1
2742,6/12/2024,desktop,Europe,0
2743,12/31/2023,mobile,Europe,1
2744,12/25/2023,tablet,Asia,1
2745,12/8/2023,mobile,South America,0
2746,7/14/2024,tablet,Asia,1
2747,3/20/2023,tablet,South America,1
2748,8/3/2024,tablet,North America,0
2749,1/5/2023,tablet,North America,0
2750,10/25/2023,tablet,Asia,1
2751,3/30/2024,desktop,South America,0
2752,1/24/2024,tablet,South America,0
2753,9/14/2023,desktop,South America,0
2754,2/26/2024,mobile,Europe,1
2755,1/17/2024,tablet,Asia,0
2756,4/24/2024,tablet,South America,1
2757,4/16/2024,mobile,Europe,0
2758,1/23/2024,tablet,North America,0
2759,8/28/2023,tablet,South America,1
2760,2/13/2023,desktop,Asia,1
2761,6/27/2024,mobile,Asia,1
2762,6/13/2023,tablet,North America,1
2763,12/25/2023,desktop,North America,1
2764,2/8/2024,desktop,Asia,1
2765,5/10/2023,tablet,South America,1
2766,3/12/2024,mobile,North America,1
2767,7/19/2023,mobile,Asia,0
2768,3/23/2023,desktop,North America,0
2769,8/5/2024,desktop,South America,0
2770,4/29/2023,mobile,Asia,0
2771,12/20/2023,tablet,South America,0
2772,2/28/2023,desktop,North America,0
2773,9/1/2023,tablet,North America,1
2774,12/27/2023,tablet,Europe,1
2775,12/9/2023,tablet,Europe,0
2776,4/30/2023,desktop,Asia,0
2777,12/26/2023,tablet,North America,0
2778,2/8/2023,mobile,North America,1
2779,4/2/2024,mobile,Europe,1
2780,6/9/2023,mobile,South America,0
2781,7/7/2024,mobile,South America,0
2782,6/10/2024,desktop,Europe,1
2783,5/24/2023,mobile,Europe,0
2784,2/21/2023,desktop,Asia,1
2785,3/12/2023,desktop,North America,0
2786,7/15/2023,mobile,Asia,1
2787,3/23/2024,mobile,South America,0
2788,7/24/2024,tablet,North America,1
2789,2/17/2023,tablet,South America,0
2790,12/17/2023,tablet,Europe,1
2791,2/3/2023,desktop,North America,1
2792,5/24/2023,desktop,Asia,0
2793,6/30/2023,desktop,Europe,0
2794,7/3/2024,mobile,North America,0
2795,12/29/2023,mobile,Europe,1
2796,6/1/2024,desktop,South America,0
2797,9/11/2023,desktop,North America,0
2798,9/19/2023,mobile,North America,0
2799,8/14/2024,desktop,North America,1
2800,3/16/2024,desktop,North America,0
2801,6/29/2023,tablet,Asia,1
2802,3/25/2023,desktop,South America,1
2803,11/27/2023,mobile,Europe,0
2804,1/9/2023,mobile,South America,0
2805,3/25/2024,tablet,Asia,0
2806,4/20/2024,tablet,North America,1
2807,12/28/2023,tablet,Asia,1
2808,6/13/2024,tablet,South America,0
2809,5/17/2023,tablet,Europe,1
2810,5/30/2024,tablet,South America,0
2811,2/10/2023,mobile,Europe,0
2812,1/6/2023,mobile,North America,1
2813,3/8/2023,tablet,North America,0
2814,10/24/2023,tablet,South America,0
2815,4/25/2024,mobile,North America,1
2816,2/24/2024,mobile,Asia,1
2817,11/24/2023,desktop,Europe,0
2818,1/30/2024,mobile,South America,0
2819,3/15/2024,mobile,South America,0
2820,5/16/2023,mobile,Europe,0
2821,4/28/2023,desktop,Europe,0
2822,12/3/2023,desktop,North America,1
2823,1/21/2024,desktop,Europe,1
2824,10/7/2023,desktop,Europe,0
2825,9/28/2023,desktop,North America,1
2826,7/17/2023,mobile,Asia,0
2827,6/10/2023,tablet,North America,1
2828,8/13/2023,tablet,Asia,0
2829,5/14/2024,tablet,North America,0
2830,7/22/2024,mobile,Europe,1
2831,9/23/2023,mobile,South America,1
2832,3/2/2024,desktop,South America,1
2833,8/4/2024,desktop,Europe,0
2834,2/23/2023,tablet,North America,1
2835,8/3/2024,mobile,Asia,1
2836,1/6/2024,tablet,North America,1
2837,2/9/2024,mobile,Asia,1
2838,6/12/2024,mobile,Asia,1
2839,10/3/2023,mobile,North America,0
2840,9/1/2023,tablet,North America,0
2841,7/25/2024,mobile,Asia,0
2842,4/15/2023,desktop,South America,0
2843,9/28/2023,mobile,Asia,1
2844,2/26/2024,desktop,Asia,1
2845,1/23/2024,mobile,Europe,1
2846,7/21/2023,desktop,North America,0
2847,11/13/2023,desktop,Asia,0
2848,7/2/2024,mobile,Asia,1
2849,1/24/2023,desktop,Asia,0
2850,8/23/2023,desktop,Europe,1
2851,12/13/2023,desktop,Asia,1
2852,7/10/2023,desktop,North America,1
2853,5/7/2023,desktop,Asia,1
2854,1/1/2023,mobile,Europe,0
2855,8/8/2024,tablet,Asia,0
2856,7/8/2024,mobile,North America,1
2857,2/4/2023,desktop,Asia,1
2858,9/4/2023,desktop,North America,0
2859,2/28/2023,tablet,Europe,1
2860,4/2/2024,mobile,Europe,1
2861,12/18/2023,mobile,Asia,1
2862,1/1/2024,desktop,South America,1
2863,1/4/2024,desktop,Asia,1
2864,4/21/2023,desktop,Europe,0
2865,4/19/2024,mobile,North America,1
2866,5/31/2024,desktop,North America,1
2867,6/28/2024,tablet,Asia,0
2868,6/8/2023,mobile,North America,0
2869,10/2/2023,tablet,North America,1
2870,9/6/2023,mobile,Asia,0
2871,1/24/2023,mobile,Europe,1
2872,3/10/2024,mobile,Europe,1
2873,6/7/2023,mobile,South America,1
2874,9/23/2023,tablet,North America,0
2875,7/13/2023,desktop,Asia,0
2876,3/20/2023,tablet,North America,1
2877,2/21/2023,desktop,South America,1
2878,1/23/2023,desktop,South America,1
2879,9/29/2023,mobile,South America,1
2880,10/26/2023,tablet,South America,1
2881,4/1/2023,tablet,Asia,0
2882,7/30/2023,desktop,Asia,1
2883,7/30/2024,tablet,Asia,0
2884,7/3/2024,tablet,Europe,0
2885,3/6/2023,desktop,Asia,1
2886,3/2/2023,tablet,Europe,0
2887,5/28/2023,mobile,Europe,0
2888,8/14/2024,mobile,North America,1
2889,8/16/2023,mobile,South America,0
2890,4/12/2024,mobile,South America,0
2891,3/15/2024,desktop,Asia,1
2892,7/10/2023,desktop,Asia,1
2893,6/7/2024,mobile,North America,0
2894,5/30/2024,tablet,Europe,0
2895,2/20/2023,desktop,Europe,1
2896,5/17/2023,desktop,Asia,1
2897,11/27/2023,tablet,Europe,1
2898,7/25/2023,mobile,North America,1
2899,9/14/2023,desktop,South America,1
2900,1/27/2024,mobile,South America,1
2901,1/14/2023,tablet,Asia,1
2902,11/1/2023,tablet,South America,0
2903,6/2/2024,mobile,Europe,1
2904,5/1/2023,tablet,Europe,1
2905,2/3/2023,mobile,Europe,1
2906,1/13/2023,tablet,South America,0
2907,4/29/2023,tablet,Europe,1
2908,5/6/2023,tablet,Europe,0
2909,2/16/2024,mobile,Asia,1
2910,4/28/2024,mobile,South America,0
2911,3/25/2023,tablet,Asia,1
2912,10/3/2023,tablet,Asia,1
2913,3/20/2023,mobile,Europe,0
2914,1/29/2024,tablet,North America,1
